2025-07-30 09:55:26,614      INFO: > ET_LOOK
2025-07-31 09:44:50,740      INFO:     --> Calculating `air_pressure_daily`.
2025-07-31 09:44:50,740      INFO:     --> Calculating `air_pressure`.
2025-07-31 09:44:50,745   WARNING:     --> Insufficient data found for `vapour_pressure_from_specific_humidity_daily`, missing [`qv_24`]
2025-07-31 09:44:50,746      INFO:     --> Calculating `vapour_pressure_from_dewpoint_daily`.
2025-07-31 09:44:50,747      INFO:     --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:44:50,751      INFO:     --> Calculating `saturated_vapour_pressure_minimum`.
2025-07-31 09:44:50,752      INFO:     --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:44:50,756      INFO:     --> Calculating `saturated_vapour_pressure_maximum`.
2025-07-31 09:44:50,757      INFO:     --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:44:50,761      INFO:     --> Calculating `saturated_vapour_pressure_average`.
2025-07-31 09:44:50,764      INFO:     --> Calculating `vapour_pressure_deficit_daily`.
2025-07-31 09:44:50,764      INFO:     --> Calculating `vapour_pressure_deficit`.
2025-07-31 09:44:50,768   WARNING:     --> Insufficient data found for `stress_vpd`, missing [`vpd_slope`]
2025-07-31 09:44:50,770   WARNING:     --> Insufficient data found for `stress_temperature`, missing [`t_opt`, `t_min`, `t_max`]
2025-07-31 09:44:50,772   WARNING:     --> Insufficient data found for `atmospheric_canopy_resistance`, missing [`lai_eff`, `stress_rad`, `stress_vpd`, `stress_temp`, `rcan_max`]
2025-07-31 09:44:50,773      INFO:     --> Calculating `air_temperature_kelvin_daily`.
2025-07-31 09:44:50,773      INFO:     --> Calculating `air_temperature_kelvin`.
2025-07-31 09:44:50,776   WARNING:     --> Insufficient data found for `longwave_radiation_fao`, missing [`vp_slope`, `vp_offset`, `lw_slope`, `lw_offset`]
2025-07-31 09:44:50,794   WARNING:     --> Insufficient data found for `interception_mm`, missing [`vc`, `lai`, `int_max`]
2025-07-31 09:44:50,795      INFO:     --> Calculating `latent_heat_daily`.
2025-07-31 09:44:50,796      INFO:     --> Calculating `latent_heat`.
2025-07-31 09:44:50,798   WARNING:     --> Insufficient data found for `interception_wm2`, missing [`int_mm`]
2025-07-31 09:44:50,800   WARNING:     --> Insufficient data found for `net_radiation`, missing [`ra_24`, `l_net`, `int_wm2`]
2025-07-31 09:44:50,801   WARNING:     --> Insufficient data found for `net_radiation_canopy`, missing [`rn_24`, `sf_soil`]
2025-07-31 09:44:50,803   WARNING:     --> Insufficient data found for `stress_moisture`, missing [`tenacity`]
2025-07-31 09:44:50,804   WARNING:     --> Insufficient data found for `canopy_resistance`, missing [`r_canopy_0`, `stress_moist`, `rcan_max`]
2025-07-31 09:44:50,807      INFO:     --> Setting `z_oro` to `0.001`.
2025-07-31 09:44:50,808   WARNING:     --> Insufficient data found for `obstacle_height`, missing [`ndvi_obs_min`, `ndvi_obs_max`, `obs_fr`]
2025-07-31 09:44:50,809   WARNING:     --> Insufficient data found for `roughness_length`, missing [`lai`, `z_obst`]
2025-07-31 09:44:50,810      INFO:     --> Calculating `wind_speed`.
2025-07-31 09:44:50,815   WARNING:     --> Insufficient data found for `initial_canopy_aerodynamic_resistance`, missing [`z0m`, `z_obs`]
2025-07-31 09:44:50,817   WARNING:     --> Insufficient data found for `wind_speed_blending_height_daily`, missing [`z_obs`, `z_b`]
2025-07-31 09:44:50,818      INFO:     --> Calculating `dry_air_density_daily`.
2025-07-31 09:44:50,819      INFO:     --> Calculating `dry_air_density`.
